type,longitude,latitude,NDVI,NDBI,BSI,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,distriver1,distriver2,bulk_density,slope,tri,ph,soc,clay,cec,lidar_elevation_value,label
earthwork,-66.749,-8.7785,0.2986968,-0.14311934,-0.0860154725121891,25.6875,10.74166584,76.18203735,62.0895462,32.29999924,18.20000076,14.09999847,25.90000153,24.83333397,26.28333282,24.79999924,2018,281,24,59.46362686,818,103,508,170,593477.5295,789127.7204,125.0,1.1114702224731443,4.499657051403646,41.0,74.0,29.0,12.8,205.0,1
earthwork,-66.507,-9.3077,0.36894017,-0.10002606,-0.07316755553714,25.88750076,10.54166698,74.76359558,62.78116608,32.5,18.39999962,14.10000038,26.06666756,25.05000114,26.51666641,25.0,1943,280,17,61.06356049,807,88,495,151,630531.063,767575.2208,130.0,1.320215344429016,3.2923405311176763,44.0,85.0,30.399672,13.057992,193.0,1
earthwork,-66.702,-8.8293,0.2938726,-0.13223884,-0.0880696165650129,25.65833282,10.68333244,75.76832581,61.78530502,32.29999924,18.20000076,14.09999847,25.86666679,24.81666756,26.25,24.76666641,2003,278,22,59.82260513,815,103,501,165,598145.454,788708.5094,131.0,0.4783459305763244,1.872477727372716,42.0,74.0,32.9,14.2,192.0,1
earthwork,-67.148,-8.8448,0.26364055,-0.14300251,-0.113877950107195,25.54583359,11.00833321,75.39955139,68.00595093,32.29999924,17.70000076,14.59999847,25.81666756,24.60000038,26.14999962,24.56666565,2060,307,23,61.46458817,857,96,511,176,577212.1231,753046.55,128.0,0.2346609085798263,3.6951753662922258,42.0,86.0,34.2,13.7,211.0,1
earthwork,-67.278,-9.5477,0.34113774,-0.05276761,-0.0139701261661913,25.47916603,10.84166622,73.25450897,74.29850006,32.29999924,17.5,14.79999924,25.78333282,24.46666718,26.13333321,24.39999962,1919,301,22,61.27835083,841,101,446,176,640658.1324,687443.9067,130.0,0.9378740191459656,3.73505251421601,43.0,80.0,35.5,14.2,176.0,1
earthwork,-67.282,-9.2332,0.2982456,-0.097044766,-0.0450396603035849,25.45000076,10.94999981,74.48979187,73.11260223,32.20000076,17.5,14.70000076,25.75,24.43333435,26.10000038,24.39999962,2018,310,19,62.45079041,876,92,479,176,608753.0284,712055.2713,130.0,0.7047159671783447,3.685138655950396,42.0,75.0,32.8,12.1,194.0,1
earthwork,-67.285,-9.1867,0.34051532,-0.13758951,-0.1028980631518239,25.50416756,11.14166641,74.277771,72.87782288,32.40000153,17.39999962,15.00000191,25.79999924,24.5,26.14999962,24.44999886,2040,309,22,61.54486084,876,98,489,179,604189.545,715346.2615,130.0,0.5914381146430969,3.9565541810586753,44.0,220.0,31.75,14.7,154.0,1
earthwork,-67.231,-9.213,0.29419613,-0.10734544,-0.0562132440616802,25.52083397,11.02499962,73.9932785,73.43702698,32.40000153,17.5,14.90000153,25.79999924,24.5,26.18333435,24.46666718,2035,310,21,61.598629,877,97,488,177,609265.3516,717518.4088,129.0,2.529186725616455,7.430334887689009,43.0,88.0,26.4,13.4,189.0,1
earthwork,-67.226,-9.1577,0.2916362,-0.0752037,-0.0489209795380686,25.48749924,11.22500038,74.33774567,71.79912567,32.5,17.39999962,15.10000038,25.75,24.51666641,26.16666603,24.45000076,2022,307,20,62.23839188,870,93,487,172,604061.1681,722499.9258,131.0,2.113119602203369,9.222891541976542,43.0,90.0,30.847632,15.088304,180.0,1
earthwork,-67.204,-9.219,0.30367357,-0.14180745,-0.1291009659044001,25.52916718,10.9416666,74.4331131,71.39706421,32.29999924,17.60000038,14.69999886,25.83333397,24.53333282,26.14999962,24.5,2032,310,19,61.88624191,877,95,486,175,611058.9362,719280.085,130.0,1.1689331531524658,3.73505251421601,44.0,86.0,33.23664,13.86768,160.0,1
earthwork,-67.201,-9.2118,0.27220365,-0.13092008,-0.0913889076414162,25.54999924,11.0,74.32431793,71.6684494,32.40000153,17.60000038,14.80000114,25.85000038,24.54999924,26.18333435,24.51666641,2035,310,20,61.72579956,878,96,489,175,610618.701,719903.5582,131.0,0.5845202803611755,3.4318767136623336,45.0,111.0,28.9,14.1,216.0,1
earthwork,-67.325,-9.2061,0.36950707,-0.1374249,-0.1055230542252504,25.36249924,10.95833397,74.04278564,72.99207306,32.20000076,17.39999962,14.80000114,25.64999962,24.35000038,26.01666641,24.31666565,2010,308,20,62.19985199,870,95,479,174,604046.3,710954.5857,131.0,1.403730034828186,5.445578113263355,42.0,74.0,34.1,15.0,174.0,1
earthwork,-67.0,-9.6726,0.35937697,-0.063325964,-0.0283855117691976,25.64999962,10.4333334,72.96038055,70.80704498,32.29999924,18.0,14.29999924,25.89999962,24.70000076,26.31666756,24.63333321,1870,284,19,61.07415771,811,92,455,161,666517.0132,699675.4341,132.0,1.198546051979065,3.022549001941685,43.0,71.0,32.2,11.8,164.0,1
earthwork,-67.212,-9.0528,0.34284082,-0.15140192,-0.0985419231192948,25.47083282,10.89166641,75.11494446,69.1986084,32.20000076,17.70000076,14.5,25.75,24.5,26.10000038,24.48333359,2045,304,21,61.37886047,865,96,503,175,594502.4349,731674.1417,130.0,0.4836823046207428,2.0786985482074,43.0,83.0,32.5,13.25,181.0,1
earthwork,-66.167,-9.1316,0.31141016,-0.16535768,-0.1167753920594461,25.83749962,10.55833435,75.95922852,59.01174164,32.40000153,18.5,13.90000153,25.98333359,25.06666756,26.45000076,25.01666641,1899,265,19,60.89617157,773,94,479,145,594472.8788,808740.8151,127.0,0.7139865159988403,4.103596736137729,43.0,77.0,34.0,11.5,185.0,1
earthwork,-66.518,-9.3252,0.43071252,-0.19171427,-0.1432126582704175,25.87916756,10.49166679,74.40898132,64.40136719,32.5,18.39999962,14.10000038,26.08333397,25.01666641,26.51666641,24.96666718,1913,280,16,62.28122711,805,82,481,149,632557.659,765649.6837,128.0,0.9567047953605652,2.753224820747461,42.0,78.0,33.545264,10.731472,189.0,1
earthwork,-67.095,-9.0263,0.30240202,-0.07310637,-0.0497544684544146,25.45416641,10.77499962,75.34965515,67.46911621,32.09999847,17.79999924,14.29999924,25.71666718,24.51666641,26.06666565,24.48333359,2046,301,20,61.36114883,862,94,506,170,597725.3887,742869.086,131.0,0.4196272194385528,2.698879511442604,44.0,104.0,35.4,14.7,174.0,1
earthwork,-67.248,-9.1803,0.31229335,-0.09845354,-0.0729393328603813,25.51250076,11.3083334,74.39692688,72.17798615,32.5,17.29999924,15.20000076,25.78333282,24.53333282,26.18333435,24.46666718,2030,308,20,61.88676834,873,94,487,177,605174.2123,718856.9659,130.0,1.0631850957870483,5.144816401240066,45.0,201.0,35.0,16.0,169.0,1
earthwork,-67.246,-9.0889,0.3730148,-0.27299723,-0.1838557506334948,25.39166641,10.83333302,74.71265411,69.70173645,32.09999847,17.60000038,14.49999809,25.70000076,24.41666603,26.0,24.38333321,2014,305,19,62.8319664,866,89,487,169,596272.9767,726270.2141,129.0,0.483730286359787,4.83045891539648,42.0,78.0,32.286576,12.227592,138.0,1
earthwork,-67.267,-9.0083,0.3418971,-0.10423807,-0.0822280478063501,25.49166679,10.83333397,74.71264648,70.86584473,32.20000076,17.70000076,14.5,25.79999924,24.5,26.11666679,24.46666718,2039,308,20,62.4811821,866,90,504,168,587131.1615,731433.2261,129.0,1.7070499658584597,6.740333728045716,41.0,75.0,33.1,12.0,174.0,1
earthwork,-67.236,-8.9781,0.309751,-0.1434882,-0.0957134280568341,25.58333397,11.0666666,75.28344727,69.3585434,32.40000153,17.70000076,14.70000076,25.86666679,24.61666679,26.20000076,24.58333397,2052,307,21,61.93330383,865,93,507,171,585703.4424,736214.3543,131.0,0.1649784743785858,4.280302285390548,41.0,85.0,36.3,13.4,144.0,1
earthwork,-67.223,-9.1459,0.36692747,-0.049466815,-0.0318206472608931,25.5625,11.1916666,74.6111145,70.81105804,32.5,17.5,15.0,25.83333397,24.60000038,26.20000076,24.53333282,2029,307,20,62.25047302,872,93,491,171,603188.8631,723391.929,128.0,2.259253025054932,6.896053621859067,42.0,80.0,30.99744,12.514032,142.0,1
earthwork,-67.357,-9.2205,0.4240353,-0.19897066,-0.144209499797826,25.42499924,10.83333302,74.2009201,72.84790039,32.09999847,17.5,14.59999847,25.75,24.39999962,26.04999924,24.38333321,1996,307,20,62.26899338,865,93,621,174,604017.1918,707078.4482,131.0,0.8448068499565125,4.51608920731154,43.0,97.0,28.984,14.726,139.0,1
earthwork,-67.01,-8.9659,0.37556222,-0.07976904,-0.0666147443230218,25.51250076,10.67500019,75.17606354,67.12014771,32.09999847,17.89999962,14.19999886,25.78333282,24.56666565,26.11666679,24.54999924,2024,296,21,61.80324173,849,91,500,166,595917.9064,754285.3626,130.0,0.705414891242981,4.027681991198191,42.0,72.0,34.4,13.1,221.0,1
earthwork,-67.119,-9.004,0.34486952,-0.12231806,-0.095495936618042,25.57500076,11.05000019,75.17006683,68.04077148,32.40000153,17.70000076,14.70000076,25.83333397,24.63333321,26.21666718,24.60000038,2048,301,22,60.97806931,859,98,506,174,594284.2637,742856.4795,128.0,2.241159677505493,7.28943087415852,41.0,74.0,38.3,13.6,217.0,1
earthwork,-67.248,-9.0943,0.31658253,-0.09016988,-0.0679711058555212,25.43333435,10.86666679,74.42922211,71.29749298,32.20000076,17.60000038,14.60000038,25.71666718,24.45000076,26.08333397,24.39999962,2008,305,18,63.1470108,866,87,484,168,596633.8347,725703.8603,130.0,0.6254138946533203,4.969039949999496,42.0,71.0,30.983856,11.618352,161.0,1
earthwork,-65.895,-9.1258,0.44789663,-0.20012155,-0.1556001428304228,25.83333397,10.55000019,75.89927673,54.91039658,32.40000153,18.5,13.90000153,25.95000076,25.11666679,26.41666603,25.06666565,1877,266,18,62.40493011,780,88,467,138,579727.4317,832002.9963,129.0,1.205169916152954,4.51608920731154,41.0,73.0,33.7,13.0,140.0,1
earthwork,-67.029,-8.9991,0.2995654,-0.09738813,-0.0711644665418443,25.46666718,10.6833334,75.23474884,66.30963135,32.09999847,17.89999962,14.19999886,25.73333359,24.54999924,26.08333206,24.51666641,2009,296,20,62.4588623,849,88,489,167,598589.3896,750071.7109,127.0,1.707011103630066,6.130272988503847,41.0,69.0,27.9,12.9,160.0,1
earthwork,-66.533,-9.3087,0.4461725,-0.25355145,-0.2011939853836371,25.88333321,10.46666718,74.76190186,64.14943695,32.5,18.5,14.0,26.08333397,25.01666641,26.53333282,24.98333359,1922,279,16,61.92721176,806,84,483,150,631988.8924,765492.9388,127.0,1.2056539058685305,4.18403786305847,42.0,72.0,34.6,10.7,191.0,1
earthwork,-66.508,-9.2996,0.33870226,-0.06542142,-0.0454395883813454,25.86666679,10.55000019,74.82269287,62.09716797,32.5,18.39999962,14.10000038,26.04999924,25.03333282,26.5,25.0,1944,280,17,61.05506516,808,89,494,151,629900.391,768092.2487,130.0,0.9902254343032836,4.46661138716492,43.0,97.0,28.850376,13.323704,169.0,1
earthwork,-67.002,-9.5626,0.3674953,-0.15856302,-0.120908451216849,25.71666718,10.39999962,73.23944092,71.52029419,32.29999924,18.10000038,14.19999886,25.98333359,24.73333359,26.38333321,24.70000076,1893,292,18,62.2317009,826,86,454,163,655328.8009,708321.2397,130.0,1.6617692708969116,5.479479113750169,42.0,70.0,26.5,11.6,140.0,1
earthwork,-67.354,-9.2358,0.4488684,-0.183823,-0.1391621406880938,25.40833282,10.78333282,74.36782837,72.07423401,32.09999847,17.60000038,14.49999809,25.73333359,24.38333321,26.03333282,24.38333321,1990,306,20,62.5629921,865,92,471,173,605658.9414,706363.0707,130.0,0.6783496737480164,2.557969874048905,43.0,89.0,28.4,13.4,177.0,1
earthwork,-67.198,-9.1829,0.33360356,-0.097537726,-0.0748832639500846,25.5,11.19999981,74.17218018,71.57324219,32.5,17.39999962,15.10000038,25.76666641,24.53333282,26.16666603,24.46666718,2034,309,20,61.70279694,873,95,491,176,608082.6543,722191.3046,133.0,0.6313049793243408,1.4907119849998598,44.0,84.0,31.890608,13.242976,202.0,1
earthwork,-67.164,-9.2406,0.3689904,-0.20606509,-0.1487131419380017,25.52916718,10.89166641,74.60046387,69.98241425,32.29999924,17.70000076,14.59999847,25.79999924,24.54999924,26.14999962,24.53333282,2012,308,18,62.45940399,871,90,483,171,615312.8682,720445.4813,129.0,1.922903060913086,6.349880916546353,42.0,86.0,30.0,14.3,188.0,1
earthwork,-66.951,-9.0012,0.28980264,-0.10966464,-0.0977379670049323,25.52499962,10.69999981,74.82517242,66.41810608,32.20000076,17.89999962,14.30000114,25.78333282,24.60000038,26.13333321,24.56666565,2011,293,19,61.62335205,843,89,500,163,603040.4634,755866.8734,132.0,0.6782289743423462,2.5434495871687286,43.0,74.0,31.0,12.6,169.0,1
earthwork,-67.35,-9.1595,0.42628467,-0.17201863,-0.1112898224283461,25.47500038,10.91666603,74.26303101,72.87908936,32.20000076,17.5,14.70000076,25.79999924,24.45000076,26.11666679,24.43333435,2009,304,20,62.11410141,864,95,481,176,598180.6211,712870.5515,130.0,1.3228317499160769,5.656854249492381,42.0,78.0,31.8,13.0,149.0,1
earthwork,-65.743,-9.4288,0.3514281,-0.05326046,-0.0414920185187889,26.14999962,10.84999943,74.82759094,58.30950546,33.09999847,18.60000038,14.49999809,26.25,25.43333244,26.78333282,25.33333397,1863,280,15,63.57861328,787,79,463,139,602953.4759,824211.3859,131.0,0.8546606302261353,3.6750745352314818,43.0,91.0,30.4,15.1,214.0,1
earthwork,-67.13,-9.6637,0.44791275,-0.15300146,-0.1167508052173515,25.72083282,10.60833359,72.65981293,74.39020538,32.5,17.89999962,14.60000038,26.01666641,24.70000076,26.39999962,24.64999962,1855,286,21,60.79606247,807,97,443,166,659238.3536,690362.019,128.0,0.2352086901664734,1.1653431646333476,44.0,101.0,30.4,13.4,182.0,1
earthwork,-66.494,-9.2732,0.3310459,-0.052218076,-0.0307759366923081,25.90833282,10.58333302,74.53052521,63.38312912,32.59999847,18.39999962,14.19999886,26.10000038,25.06666756,26.53333282,25.0,1916,278,16,61.94137955,802,86,480,149,626220.4704,771499.2689,128.0,1.6604620218276978,5.717635702341572,43.0,77.0,31.834,11.109,230.0,1
earthwork,-66.95,-9.1292,0.29957357,-0.1390749,-0.1069969195951467,25.60000038,10.5666666,74.41313934,67.65553284,32.20000076,18.0,14.20000076,25.85000038,24.66666794,26.23333359,24.63333321,1975,296,18,62.91925812,845,83,478,162,615469.8183,745810.5664,125.0,0.8250105977058411,2.160246899469287,41.0,75.0,28.8,11.3,165.0,1
earthwork,-66.919,-8.8315,0.317918,-0.10489346,-0.0903368672079687,25.77499962,11.03333282,75.57078552,63.8357048,32.59999847,18.0,14.59999847,26.0,24.91666603,26.38333321,24.85000038,2078,295,24,58.76476288,843,109,525,178,588559.269,771921.1782,128.0,1.2386620044708252,3.685138655950396,45.0,99.0,34.7,16.2,191.0,1
earthwork,-67.166,-9.1672,0.3309217,-0.112644024,-0.0906463065950294,25.61249924,11.17500019,74.50000763,71.00336456,32.59999847,17.60000038,14.99999809,25.88333321,24.64999962,26.26666641,24.58333397,2045,308,21,61.19864655,873,99,495,178,608198.886,725992.4037,127.0,1.4272035360336304,6.128258770283412,45.0,135.0,32.45,15.9,192.0,1
earthwork,-67.944,-9.3328,0.36822698,-0.12047644,-0.0874062151633953,25.02499962,11.05000019,74.16107941,82.11688995,31.79999924,16.89999962,14.89999962,25.46666718,23.83333397,25.70000076,23.83333397,1902,264,38,53.46626282,769,146,596,146,591004.027,654237.1371,129.0,0.4951752424240112,1.8856180831641267,45.0,71.0,30.6,13.0,227.0,1
earthwork,-67.899,-9.344,0.4026766,-0.17297068,-0.1345656192236599,25.01666641,11.05000019,74.16107941,81.64038849,31.79999924,16.89999962,14.89999962,25.45000076,23.83333397,25.68333435,23.83333397,1893,263,35,54.0746727,770,141,590,141,593829.5177,657474.4154,131.0,1.4348949193954468,3.8713891978185577,46.0,79.0,30.0,13.7,196.0,1
earthwork,-67.409,-9.2866,0.39480236,-0.15791,-0.1188282729065834,25.36666679,10.64999962,73.95833588,74.44747162,32.0,17.60000038,14.39999962,25.70000076,24.31666565,26.0,24.29999924,1955,302,21,62.2927475,852,94,459,174,608242.0159,698103.7325,127.0,0.9468491673469543,4.331908597692707,43.0,69.0,29.3,11.5,179.0,1
earthwork,-67.364,-9.2249,0.50747293,-0.24423963,-0.1947937131630648,25.41250038,10.77499962,74.31035614,71.86238861,32.09999847,17.60000038,14.49999809,25.73333359,24.39999962,26.03333282,24.38333321,1991,306,20,62.51590347,864,93,472,173,604092.6478,706495.4325,129.0,0.9102970957756042,3.366501646120693,43.0,82.0,27.4,14.0,161.0,1
earthwork,-66.487,-9.2734,0.37677425,-0.08925358,-0.0682542537501348,25.89999962,10.5666666,74.94089508,63.13763428,32.5,18.39999962,14.10000038,26.10000038,25.05000114,26.51666641,25.0,1920,278,16,61.7470932,801,86,484,149,625644.9215,772184.174,129.0,2.191432476043701,7.9021797274197985,43.0,78.0,31.444,11.877,217.0,1
earthwork,-67.17,-9.5599,0.40303212,-0.07063348,-0.0438898514987209,25.64999962,10.85000038,73.3108139,72.70736694,32.5,17.70000076,14.79999924,25.95000076,24.64999962,26.29999924,24.60000038,1943,299,22,60.22257233,842,101,462,178,647044.314,694776.7391,134.0,1.259299874305725,4.236816881097333,44.0,80.0,32.2,15.55,221.0,1
earthwork,-67.196,-9.0521,0.2633743,-0.17864975,-0.1148357794692795,25.49166679,10.88333321,75.05747223,68.65041351,32.20000076,17.70000076,14.5,25.78333282,24.53333282,26.10000038,24.5,2049,304,21,61.3344841,866,96,504,176,595040.9656,733157.2029,129.0,0.8298690915107727,2.98142396999972,41.0,82.0,36.4,12.5,193.0,1
earthwork,-67.051,-9.234,0.19663493,-0.11160498,-0.0673500507044427,25.69166756,11.0,74.32432556,70.96200562,32.59999847,17.79999924,14.79999924,25.95000076,24.73333359,26.36666679,24.66666603,2035,305,20,60.67111206,866,100,492,176,620379.5725,729713.4876,130.0,1.101185917854309,4.570436400267363,45.0,91.0,32.4,14.3,185.0,1
earthwork,-67.142,-8.9893,0.29648656,-0.13159499,-0.0714622694493743,25.61666679,11.19999981,75.16778564,68.30190277,32.5,17.60000038,14.89999962,25.88333321,24.68333435,26.25,24.63333321,2068,305,24,60.58283234,865,102,512,177,591642.1316,742318.1061,128.0,1.0394444465637207,2.3570226039551585,43.0,80.0,34.8,13.3,157.0,1
earthwork,-67.244,-9.1094,0.2696917,-0.13391878,-0.0794436063537138,25.52083397,11.02499962,74.49324036,71.7780304,32.40000153,17.60000038,14.80000114,25.79999924,24.51666641,26.18333435,24.5,2028,306,19,62.37160492,870,91,491,172,598325.9777,725022.6778,130.0,0.4950157403945923,2.6246692913372702,42.0,78.0,30.638,12.234,189.0,1
earthwork,-67.175,-9.0007,0.3463148,-0.17492928,-0.1277665617515392,25.61249924,11.25833321,75.05556488,70.16619873,32.59999847,17.60000038,14.99999809,25.88333321,24.64999962,26.26666641,24.60000038,2064,306,22,61.09344482,867,98,509,177,591050.0435,738914.6835,127.0,0.3670776188373565,1.4907119849998598,44.0,80.0,33.0,13.7,172.0,1
earthwork,-66.066,-9.3737,0.28254813,-0.105195664,-0.0726154840939369,25.89999962,10.66666698,75.11737823,59.69617462,32.59999847,18.39999962,14.19999886,26.01666641,25.13333321,26.53333282,25.06666756,1907,275,17,63.32313156,796,83,477,145,612945.6552,799901.183,131.0,1.159205436706543,4.262961354055835,42.0,91.0,32.83,13.632,147.0,1
earthwork,-67.014,-9.6982,0.3203118,-0.078401715,-0.0595746663974025,25.65416718,10.42500019,72.90209961,71.01404572,32.29999924,18.0,14.29999924,25.91666603,24.70000076,26.31666756,24.63333321,1861,282,19,60.64131927,804,93,453,162,668154.4248,697283.7867,132.0,0.8936957120895386,2.948110924760843,42.0,79.0,31.75,10.55,161.0,1
earthwork,-66.799,-9.5908,0.37862596,-0.11058727,-0.1088477839471696,25.91250038,10.44166756,73.01865387,68.7592926,32.59999847,18.29999924,14.29999924,26.14999962,24.98333359,26.56666565,24.93333435,1893,285,15,61.91673279,814,81,473,156,668464.773,722815.2128,130.0,1.1552196741104126,4.280302285390548,43.0,75.0,30.7,11.2,155.0,1
earthwork,-66.478,-9.2684,0.33442354,-0.06921241,-0.0513213154024592,25.88750076,10.5583334,74.88179779,62.74494934,32.5,18.39999962,14.10000038,26.04999924,25.05000114,26.51666641,25.0,1928,278,17,61.31705475,801,88,488,151,624992.2526,772990.23,130.0,1.039609670639038,3.4318767136623336,42.0,79.0,29.0,12.3,207.0,1
earthwork,-67.165,-9.1774,0.33026612,-0.11457602,-0.0741454878690998,25.62083244,11.17499924,74.00662994,72.37712097,32.59999847,17.5,15.09999847,25.91666603,24.63333321,26.26666641,24.56666565,2047,309,20,61.2910347,875,98,494,178,608758.3477,725581.326,131.0,0.3670960366725921,1.571348402636658,45.0,204.0,34.09876,16.39112,199.0,1
earthwork,-67.267,-9.616,0.38486528,-0.098728076,-0.0837706008425098,25.63749886,10.9416666,72.46137238,75.50209808,32.59999847,17.5,15.09999847,25.95000076,24.61666679,26.29999924,24.53333282,1905,292,26,58.9055481,822,113,450,180,648314.0789,682588.975,130.0,0.9348322749137878,3.2998316455372216,46.0,141.0,28.73704,15.78144,159.0,1
earthwork,-67.109,-8.9708,0.33296826,-0.097927794,-0.0771295854073385,25.62083244,11.14166641,75.28153992,67.6709137,32.5,17.70000076,14.79999924,25.88333321,24.68333435,26.25,24.64999962,2070,304,23,60.31027985,861,102,513,179,591565.7265,746301.8513,128.0,0.6598783731460571,2.10818510677892,44.0,107.0,39.6,19.0,181.0,1
